MonsterID,PartID,PartName,StateID,Unbalance,UnbalanceMulti,Scar,Fall,FallMulti,WaterAcc,WaterAccMulti,FireAcc,FireAccMulti,ElectricAcc,ElectricAccMulti,DragonAcc,DragonAccMulti,IceAcc,IceAccMulti,NoneAcc,NoneAccMulti,DmgVal1,ProcessLv1,Hammer1,Cut1,Shoot1,Water1,Fire1,Electric1,Dragon1,Ice1,LootSkillLv1,DmgVal2,ProcessLv2,Hammer2,Cut2,Shoot2,Water2,Fire2,Electric2,Dragon2,Ice2,LootSkillLv2,DmgVal3,ProcessLv3,Hammer3,Cut3,Shoot3,Water3,Fire3,Electric3,Dragon3,Ice3,LootSkillLv3,DmgVal4,ProcessLv4,Hammer4,Cut4,Shoot4,Water4,Fire4,Electric4,Dragon4,Ice4,LootSkillLv4,DmgVal5,ProcessLv5,Hammer5,Cut5,Shoot5,Water5,Fire5,Electric5,Dragon5,LootSkillLv5,Ice5
60089,RightHand,右手,Normal,5,1,2,,,,,,,,,,,,,,,5,1,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,6,1,1,1,1,0,0,0,0,0,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,Neck,颈部（首）,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,Tail,尾部（尻尾）,Normal,3,1,2,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,LeftWing,左翼,Normal,3,1,2,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,RightWing,右翼,Normal,3,1,2,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,LeftLeg,左（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,RightLeg,右（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60090,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,WholeBody,全身,Normal,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Head,头部,Normal,3,1,1000,,,,,,,,,,,,,,,6,1,1,1,1,0,0,0,0,0,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,Neck,颈部（首）,Normal,3,1,1000,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,Tail,尾部（尻尾）,Normal,3,1,1000,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,LeftWing,左翼,Normal,3,1,1000,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,RightWing,右翼,Normal,3,1,1000,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,LeftLeg,左（前）腿,Normal,3,1,1000,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,RightLeg,右（前）腿,Normal,3,1,1000,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60091,Body,躯干（本体/胴体）,Normal,3,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60092,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60092,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,6,1,1,1,1,0,0,0,0,0,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,Neck,颈部（首）,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,Tail,尾部（尻尾）,Normal,3,1,2,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,LeftWing,左翼,Normal,3,1,2,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,RightWing,右翼,Normal,3,1,2,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,LeftLeg,左（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,RightLeg,右（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60092,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60093,WholeBody,全身,Normal,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60093,Head,头部,Normal,3,1,1000,,,,,,,,,,,,,,,6,1,1,1,1,0,0,0,0,0,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,Neck,颈部（首）,Normal,3,1,1000,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,Tail,尾部（尻尾）,Normal,3,1,1000,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,LeftWing,左翼,Normal,3,1,1000,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,RightWing,右翼,Normal,3,1,1000,,,,,,,,,,,,,,,0,,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,LeftLeg,左（前）腿,Normal,3,1,1000,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,RightLeg,右（前）腿,Normal,3,1,1000,6,1,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60093,Body,躯干（本体/胴体）,Normal,3,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60098,WholeBody,全身,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60098,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60099,WholeBody,全身,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60099,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60100,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,Shell,壳,Normal,4,1,2,,,,,,,,,,,,,,,7,1,1,0,0,0,0,0,0,0,,6,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,Body,躯干（本体/胴体）,Normal,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,LeftFoot,左脚（足先）,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,RightFoot,右脚（足先）,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,LeftHand,左手（钳）,Normal,3,1,2,,,,,,,,,,,,,,,7,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,RightHand,右手（钳）,Normal,3,1,2,,,,,,,,,,,,,,,7,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Shell,壳,Normal,4,1,2,,,,,,,,,,,,,,,7,1,1,0,0,0,0,0,0,0,,6,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Body,躯干（本体/胴体）,Normal,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,LeftFoot,左脚（足先）,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,RightFoot,右脚（足先）,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,LeftHand,左手（钳）,Normal,3,1,2,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,RightHand,右手（钳）,Normal,3,1,2,,,,,,,,,,,,,,,7,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Shell,壳,Normal,6,1,1000,,,,,,,,,,,,,,,7,1,1,0,0,0,0,0,0,0,,6,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,Body,躯干（本体/胴体）,Normal,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,LeftFoot,左脚（足先）,Normal,5,1,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,RightFoot,右脚（足先）,Normal,5,1,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,LeftHand,左手（钳）,Normal,6,1,1000,,,,,,,,,,,,,,,7,1,1,1,1,0,0,0,0,0,,6,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60102,RightHand,右手（钳）,Normal,6,1,1000,,,,,,,,,,,,,,,7,1,1,1,1,0,0,0,0,0,,6,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60109,WholeBody,全身,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60109,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60110,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,6,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,LeftLeg,左（前）腿,Normal,4,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,RightLeg,右（前）腿,Normal,4,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,Tail,尾巴,Normal,3,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,Wings,翼部,Normal,3,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,5,2,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,6,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,LeftLeg,左（前）腿,Normal,4,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,RightLeg,右（前）腿,Normal,4,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,Tail,尾巴,Normal,3,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,Wings,翼部,Normal,3,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,5,2,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,Neck,颈部（首）,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,Wings,翼部,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,LeftLeg,左（前）腿,Normal,2,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,RightLeg,右（前）腿,Normal,2,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,Tail,尾部（尻尾）,Normal,,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,Body,躯干（本体/胴体）,Normal,4,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,Neck,颈部（首）,Normal,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,Wings,翼部,Normal,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,LeftLeg,左（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,RightLeg,右（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,Tail,尾部（尻尾）,Normal,,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,Body,躯干（本体/胴体）,Normal,5,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,Head,头部,Normal,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,Neck,颈部（首）,Normal,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,Wings,翼部,Normal,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,LeftLeg,左（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,RightLeg,右（前）腿,Normal,3,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,Tail,尾部（尻尾）,Normal,,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,Body,躯干（本体/胴体）,Normal,3,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,Head,头部,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,Neck,颈部（首）,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,Wings,翼部,Normal,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,LeftLeg,左（前）腿,Normal,2,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,RightLeg,右（前）腿,Normal,2,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,Tail,尾部（尻尾）,Normal,,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,WholeBody,全身,Normal,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,Body,躯干（本体/胴体）,Normal,6,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,Head,头部,Normal,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,Neck,颈部（首）,Normal,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,Wings,翼部,Normal,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,LeftLeg,左（前）腿,Normal,5,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,RightLeg,右（前）腿,Normal,5,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,Tail,尾部（尻尾）,Normal,,1,2,,,,,,,,,,,,,,,8,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60130,WholeBody,全身,Normal,,1,2,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60130,Body,躯干（本体/胴体）,Normal,5,1,2,,,,,,,,,,,,,,,3,1,1,1,1,0,0,0,0,0,,4,1,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60130,Tail,尾巴,Normal,4,1,2,,,,,,,,,,,,,,,3,1,1,1,1,0,0,0,0,0,,4,1,0,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
60130,Head,头部,Normal,4,1,2,,,,,,,,,,,,,,,4,1,1,1,1,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
