ID,TagID,Type,TAG,备注,AttackName,AttackInfo,DamageNumberM,PiyoM,StaminaM,BalanceM,Damage_LevelM,Damage_Level_NumberM,Damage_PowerM,Damage_Dir_useM,Damage_DirM,Fire_AtkM,Water_AtkM,Dragon_AtkM,Electric_AtkM,Ice_AtkM,CutM,Cut_ValueM,HanmmerM,Hammer_ValueM,ShootM,Shoot_ValueM,HitTypeM,HitType_ValueM,ScarM,BuffMID1,BuffMID2,StateBuffM,SpecAttackM1,SpecValueM1,SpecAttackM2,SpecValueM2,SpecAttackM3,SpecValueM3,DamageNumberP,PiyoP,StaminaP,Damage_LevelP,Damage_LevelFriendP,Damage_Level_NumberP,Damage_PowerP,Check_Enhance_Defense,Attack_LevelFriendP,Attack_LevelP,Damage_Dir_useP,Damage_DirP,Fire_AtkP,Water_AtkP,Dragon_AtkP,Electric_AtkP,Ice_AtkP,CutP,Cut_ValueP,HanmmerP,Hammer_ValueP,ShootP,Shoot_ValueP,HitTypeP,IgnoreDefense,HitType_ValueP,HitType_Friend,ScarP,BuffPID1,BuffPID2,BuffAsyncP,StateBuffP,SpecAttackP1,SpecValueP1,SpecAttackP2,SpecValueP2,SpecAttackP3,SpecValueP3,IgnoreDefenceDirCheck
20451,,,,吹飞火55,Template_KnockAway_Fire_55,,0.055,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,10,,12,,,45,,,11,2,"0,0,0",0.55,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20452,,,,吹飞火60,Template_KnockAway_Fire_60,,0.06,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,10,,12,,,50,,,11,2,"0,0,0",0.6,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20453,,,,吹飞火65,Template_KnockAway_Fire_65,,0.065,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,10,,12,,,55,,,11,2,"0,0,0",0.65,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20454,,,,吹飞火70,Template_KnockAway_Fire_70,,0.07,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,10,,12,,,55,,,11,2,"0,0,0",0.7,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20455,,,,吹飞火75,Template_KnockAway_Fire_75,,0.075,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,10,,12,,,55,,,11,2,"0,0,0",0.75,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20456,,,,吹飞毒15,Template_KnockAway_Posion_15,,0.015,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.15,10,,9,,,10,,,9,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20457,,,,吹飞毒20,Template_KnockAway_Posion_20,,0.02,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.2,10,,11,,,15,,,9,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20458,,,,吹飞毒30,Template_KnockAway_Posion_30,,0.03,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.3,10,,12,,,20,,,9,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20459,,,,吹飞毒40,Template_KnockAway_Posion_40,,0.04,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.4,10,,12,,,25,,,9,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20460,,,,吹飞毒50,Template_KnockAway_Posion_50,,0.05,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.5,10,,12,,,40,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20461,,,,吹飞毒55,Template_KnockAway_Posion_55,,0.055,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.55,10,,12,,,45,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20462,,,,吹飞毒60,Template_KnockAway_Posion_60,,0.06,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.6,10,,12,,,50,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20463,,,,吹飞毒65,Template_KnockAway_Posion_65,,0.065,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.65,10,,12,,,55,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20464,,,,吹飞毒70,Template_KnockAway_Posion_70,,0.07,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.7,10,,12,,,55,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20465,,,,吹飞毒75,Template_KnockAway_Posion_75,,0.075,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.75,10,,12,,,55,,,11,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20466,,,,挑飞15,Template_Launch_15,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,15,,13,,,5,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20467,,,,挑飞20,Template_Launch_20,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,15,,13,,,10,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20468,,,,挑飞25,Template_Launch_25,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,15,,13,,,10,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20469,,,,挑飞30,Template_Launch_30,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,15,,13,,,15,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20470,,,,挑飞35,Template_Launch_35,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,15,,13,,,20,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20471,,,,挑飞40,Template_Launch_40,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,15,,13,,,25,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20472,,,,挑飞45,Template_Launch_45,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,15,,13,,,35,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20473,,,,挑飞50,Template_Launch_50,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,15,,13,,,40,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20474,,,,挑飞55,Template_Launch_55,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,15,,13,,,45,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20475,,,,挑飞60,Template_Launch_60,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,15,,13,,,50,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20476,,,,挑飞65,Template_Launch_65,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,15,,13,,,55,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20477,,,,挑飞70,Template_Launch_70,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,15,,13,,,55,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20478,,,,挑飞75,Template_Launch_75,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,15,,13,,,55,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20479,,,,挑飞火15,Template_Launch_Fire_15,,0.015,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,5,,,13,2,"0,0,0",0.15,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20480,,,,挑飞火20,Template_Launch_Fire_20,,0.02,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,10,,,13,2,"0,0,0",0.2,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20481,,,,挑飞火25,Template_Launch_Fire_25,,0.025,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,10,,,13,2,"0,0,0",0.25,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20482,,,,挑飞火30,Template_Launch_Fire_30,,0.03,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,15,,,13,2,"0,0,0",0.3,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20483,,,,挑飞火35,Template_Launch_Fire_35,,0.035,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,20,,,13,2,"0,0,0",0.35,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20484,,,,挑飞火40,Template_Launch_Fire_40,,0.04,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,25,,,13,2,"0,0,0",0.4,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20485,,,,挑飞火45,Template_Launch_Fire_45,,0.045,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,35,,,13,2,"0,0,0",0.45,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20486,,,,挑飞火50,Template_Launch_Fire_50,,0.05,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,40,,,13,2,"0,0,0",0.5,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20487,,,,挑飞火55,Template_Launch_Fire_55,,0.055,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,45,,,13,2,"0,0,0",0.55,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20488,,,,挑飞火60,Template_Launch_Fire_60,,0.06,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,50,,,13,2,"0,0,0",0.6,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20489,,,,挑飞火65,Template_Launch_Fire_65,,0.065,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,55,,,13,2,"0,0,0",0.65,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20490,,,,挑飞火70,Template_Launch_Fire_70,,0.07,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,55,,,13,2,"0,0,0",0.7,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20491,,,,挑飞火75,Template_Launch_Fire_75,,0.075,,,,,,,,,,,,,,,,,,,,,,,12231,,,,,,,,,0,15,,13,,,55,,,13,2,"0,0,0",0.75,0,0,0,0,,,,,,,,,,,,19179,,,,,,,,,,
20492,,,,挑飞毒15,Template_Launch_Posion_15,,0.015,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.15,15,,13,,,5,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20493,,,,挑飞毒20,Template_Launch_Posion_20,,0.02,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.2,15,,13,,,10,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20494,,,,挑飞毒25,Template_Launch_Posion_25,,0.025,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.25,15,,13,,,10,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20495,,,,挑飞毒30,Template_Launch_Posion_30,,0.03,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.3,15,,13,,,15,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20496,,,,挑飞毒35,Template_Launch_Posion_35,,0.035,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.35,15,,13,,,20,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20497,,,,挑飞毒40,Template_Launch_Posion_40,,0.04,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.4,15,,13,,,25,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20498,,,,挑飞毒45,Template_Launch_Posion_45,,0.045,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.45,15,,13,,,35,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20499,,,,挑飞毒50,Template_Launch_Posion_50,,0.05,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.5,15,,13,,,40,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20500,,,,挑飞毒55,Template_Launch_Posion_55,,0.055,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.55,15,,13,,,45,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20501,,,,挑飞毒60,Template_Launch_Posion_60,,0.06,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.6,15,,13,,,50,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20502,,,,挑飞毒65,Template_Launch_Posion_65,,0.065,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.65,15,,13,,,55,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20503,,,,挑飞毒70,Template_Launch_Posion_70,,0.07,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.7,15,,13,,,55,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20504,,,,挑飞毒75,Template_Launch_Posion_75,,0.075,,,,,,,,,,,,,,,,,,,,,,,12232,,,,,,,,,0.75,15,,13,,,55,,,13,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,10000,,,,,,,,,,
20505,,2,,桃毛兽独行种(屁盾),Template_KnockAway_Ultralight,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,,0,25,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,11000000,0,,,,,,,,,
20506,,2,0,轻攻击10_减速,Template_Attack_slow_10,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,3,,,10,,,6,2,"0,0,0",,,,,,,,,,,,,,,,,10664,,,,,,,,,,
20507,,2,0,轻攻击10_加血,Template_Attack_buff_10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,2,"0,0,0",,,,,,,,,,,,,,,,,10665,,,,,,,,,,
20508,,2,0,毒攻击10YY,Template_Attack_Poison_10_forYY,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,3,,,10,,,6,2,"0,0,0",,,,,,,,,,,,,,,,,10677,,,,,,,,,,
20509,,2,,雌火龙,Em021_Template_Attack_20,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,4,,,20,,,7,2,"0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,,,
20510,,2,,雌火龙,LandFLFR05,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,0,0,7,,0,20,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20511,,2,0,霸狩蛛网新,BigSlow,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,,0,25,1,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10059,0,,,,,,,,,
20512,,2,0,鬼狩珠,ChangeArea,,0.01,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.1,0,0,7,,0,30,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20513,,2,0,怪对怪攻击,BeaverRollKid,,10000,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,4,,0,0,,,4,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20514,,2,,气绝攻击,Template_Special_Stun,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,11009,70029,,闪光弹,1,,,,,0,0,0,0,,0,10,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,8,,,,0,0,0,,60009,,,,,,,
20515,,2,0,黑狼鸟,BiteAtt,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,0,0,5,,0,10,,,5,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20516,,2,0,黑狼鸟,Goal,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.45,0,0,11,,0,45,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,0,,,,,,,,,
20517,,2,0,黑狼鸟,HeadAtt,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,0,0,9,,0,25,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20518,,2,0,黑狼鸟,AttLight,,0.01,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.1,0,0,2,,0,25,,,2,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20519,,2,0,黑狼鸟,Koe,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70024,,,,,,,,0,0,0,0,,0,40,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,60015,,,,,,,
20520,,2,0,黑狼鸟,BlackBirdDash,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,0,0,11,,0,25,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20521,,2,0,黑狼鸟,TailAtt,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,0,0,9,,0,25,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10560,0,,,,,,,,,
20522,,2,0,黑狼鸟,BirdFireBall,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12231,,,,,,,,,0,0,0,9,,0,25,,,9,2,"0,0,0",0.35,0,0,0,0,0,0,0,0,0,0,0,,,,0,19179,0,,,,,,,,,
20523,,2,,和场景交互的攻击,Template_Interactive_KnockAway_30,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,交互行为,5,,,,,0.3,10,,9,,,30,,,9,2,"0,0,0",0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
20524,,,,吹飞雪15,Template_KnockAway_Snow_15,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,5,,,0,2,"0,0,0",0,0,0,0,0.15,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20525,,,,吹飞雪20,Template_KnockAway_Snow_20,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,10,,,0,2,"0,0,0",0,0,0,0,0.2,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20526,,,,吹飞雪30,Template_KnockAway_Snow_30,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,20,,,0,2,"0,0,0",0,0,0,0,0.3,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20527,,,,吹飞雪40,Template_KnockAway_Snow_40,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,25,,,0,2,"0,0,0",0,0,0,0,0.4,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20528,,,,吹飞雪50,Template_KnockAway_Snow_50,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,40,,,0,2,"0,0,0",0,0,0,0,0.5,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20529,,,,吹飞雪55,Template_KnockAway_Snow_55,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,45,,,0,2,"0,0,0",0,0,0,0,0.55,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20530,,,,吹飞雪60,Template_KnockAway_Snow_60,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,50,,,0,2,"0,0,0",0,0,0,0,0.6,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20531,,,,吹飞雪65,Template_KnockAway_Snow_65,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,55,,,0,2,"0,0,0",0,0,0,0,0.65,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20532,,,,吹飞雪70,Template_KnockAway_Snow_70,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,55,,,0,2,"0,0,0",0,0,0,0,0.7,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20533,,,,吹飞雪75,Template_KnockAway_Snow_75,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,0,,,55,,,0,2,"0,0,0",0,0,0,0,0.75,0,0,0,0,0,0,0,,,,0,0,0,,60019,,,,,,,
20534,,,,吹飞火30,Template_KnockAway_Fire_30_Boat,,0.1,,,,,,,,,,,,,,,,,,,,,,,89000002,,,交互行为,4,,,,,0.3,10,,12,,,20,,,9,2,"0,0,0",0,0,0,0,0,0,0,,,,,,,,,,19179,,,,,,,,,,
20535,600710001,2,60071,紫毒鸟,MouthAttack,MouthAttack,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,15,0,9,,0,25,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,,,,,,
20536,,,,,Template_Launch_HeavyPosion,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.2,,,7,,,45,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10165,,,,,,,,,,
20537,,,,,Template_Launch_Paralysis,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,7,,,20,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10166,,,,,,,,,,
20538,,2,0,盾蟹毒泡泡,Bubble_Poison_5,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,3,,,10,,,5,2,"0,0,0",0,0,0,0,0,0,0,,,,,,,,,,10089,,,,,,,,,,
20539,,2,,青怪鸟,Em004_u01_FireBall,,0.03,,,,,,,,,,,,,,,,,,,,,,,12231,,,交互行为,8,,,,,0,5,0,11,,0,10,,,11,2,"0,0,0",0.3,0,0,0,0,0,0,0,0,0,0,2048,,,,0,19179,0,,,,,,,,,
20540,,2,,桃毛兽甩大便,Em008PooBall,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,15,0,9,,0,25,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,13008,0,,,,,,,,,
20541,,2,,桃毛兽放屁,Em008Fart,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,5,0,11,,0,25,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,13008,0,,,,,,,,,
20542,,2,0,眠鸟,SleepBall,,0,,,,,,,,,,,,,,,,,,,,,,,,70026,,,,,,,,0,5,0,0,,,40,1,,0,2,"0,0,0",0,0,0,0,0,0,0,,,,,,,,,,,,,60006,,,,,,,
20543,,,,沙雷鸟,SandMine_KnockAway_30,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9,,,30,,,9,2,"0,0,0",0.2,0,0,0,0,0,0,,,,,,,,,,19179,,,,,,,,,,
20544,,,,吹飞火20船,Template_KnockAway_Fire_20_Boat,,0.2,,,,,,,,,,,,,,,,,,,,,,,89000002,,,,,,,,,0.2,15,0,9,,,20,,,9,2,"0,0,0",0,0,0,0,0,0,0,,,,,,,,,,19179,,,,,,,,,,
20545,,2,0,特殊_泥人,Template_Special_Mud,,0.02,,,,,,,,,,,,,,,,,,,,,,,,70034,,,,,,,,0.2,,,0,,,10,,,0,2,"0,0,0",0,0,0,0,0,0,0,,,,,,,,,,,,,60007,,,,,,,
20546,,,,攻击光束,Template_Attack_Beam,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,2,,,3,,,5,2,"0,0,0",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20547,,2,0,一角龙,HowlBig,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70024,,,,,,,,0,0,0,0,,0,40,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,60015,,,,,,,
20548,,2,0,一角龙,DrillCircle,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,,0,10,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,60003,,,,,,,
20549,,,,尾晶蝎激光及晶体爆炸,BeamBomb,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12231,,,交互行为,8,,,,,0.15,0,0,11,,0,30,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,2048,,,,0,1010675,0,,,,,,,,,
20550,,2,,麻痹蛛,WebNor,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,0,0,0,0,,0,25,1,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,60005,,,,,,,
20551,,2,,麻痹蛛,WebAng,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,0,0,0,0,,0,25,1,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,0,,60011,,,,,,,
